"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52"
"11" 7.16521091765191 5.07269393847956 6.08089826344178 3.8331618128353 4.4280958057719 2.4550690276997 9.75829000269403 7.52716941923497 6.36567058884249 2.95273999093289 0 7.14369889700428 1.16480078954274 3.40750054309027 2.02612499439245 5.46635745325387 10.6194969837463 2.76282095439598 5.16342841147771 0.994501469999099 8.1299653264545 2.78661305579285 12.4208856019162 6.11956650464159 8.58021882597061 7.07629262940443 6.61133291839821 4.67423632089237 1.87472304855633 3.55999174209043 5.35906834597637 6.02555204291649 6.85477351758407 5.75834027270774 9.44195353714703 7.81757210027156 6.36715958567323 4.48851127971204 8.04285038593866 12.8143575121817 7.37079413242818 4.92640428808012 0.912358728074352 6.48462599442256 8.83325160854605 6.43352158612658 4.0288957441943 6.6056176508242 5.36277063190216 7.28675551214583 5.0054809782758 7.45507275747366
"12" 9.01350812667743 2.07109113324535 1.70053142821467 3.97469537002037 4.70866515689275 7.02202823400434 2.61769797704471 4.3626963004164 4.35820223561119 6.35508819723346 7.14369889700428 0 6.67589996222045 4.02075004763343 5.190292515389 2.09657981775078 3.48814487433095 4.53783925344074 3.19168357715578 7.43168199397673 2.18602464757868 4.36146775461229 19.4354784759237 6.11631622095359 1.75656196479987 3.45728175561159 8.10596556456753 3.67502922433513 5.46614065159666 5.51844005460737 2.28032942835908 8.17202532441026 6.71685868415791 4.93109095546644 2.72057730405437 3.25305851167454 8.95215012277346 5.71334302292362 3.85709115012131 19.8888644531695 5.12673010877797 4.20035055605493 6.49850837512344 3.00983264320452 1.72069990278441 1.13048028602888 3.98952721825229 0.613151770610837 4.97375803674715 3.89247546032159 5.91478194516439 1.87048341646067
"13" 8.09284836641883 4.64410531725794 5.41346005504407 2.99742332317534 4.80650962062734 3.42252090836982 9.28463238939717 7.74479462147716 6.64904102456991 3.73975523274884 1.16480078954274 6.67589996222045 0 3.38998402283859 2.0598444121804 5.25595532463379 10.1609520120547 2.13838651951962 5.20830477240058 2.14098510187492 7.94277626645866 2.41307028610866 12.7596208601664 6.71606607577438 8.24222150154498 7.17359907442519 7.46846147531302 4.80154650651492 1.21613993477029 2.43778770777147 4.6745860877569 6.9368850148159 7.4934835464155 6.16825542494122 8.7694713823197 7.83433329063976 7.34916507916457 5.09191119206174 8.13913943595991 13.2222488230039 7.72235535526046 5.19783258212487 1.64759909306366 6.5258075419323 8.39433546580362 6.12168396119174 4.17109110053707 6.09786819187278 5.79367375838333 7.44406710876473 5.62890949264676 7.27161311461869
"14" 6.25348676700248 2.07559347708596 3.50721634868573 2.6009231489722 1.83687057277852 3.04158724816284 6.56145754638413 4.38791248620071 3.36229200212163 2.48795029416387 3.40750054309027 4.02075004763343 3.38998402283859 0 1.39506413436078 2.10414151793623 7.38972480602311 1.8401676235738 1.81853344836843 3.47787326172934 4.72855272441224 1.229434130491 15.8229972334963 3.96567786373707 5.25647284458748 3.78379743348402 5.41622239987981 1.44263014957235 2.31826093599752 3.82197430893723 2.97655559657034 5.16586840749907 4.77545197986157 3.0809608448105 6.60904541321657 4.45835847921074 5.84215998553218 2.6326291046332 4.74918204296982 16.1996468464514 4.47825009420282 1.9729061026757 2.6095058680717 3.13956029401769 5.61082329561794 3.13162332793149 0.875586446253849 3.58910688812124 2.78098064732952 4.06386740770847 3.10465601389032 4.05505611288192
"15" 6.5714963632501 3.1303933250053 4.32232904098321 2.53921948985605 2.7775561469572 2.40778920934124 7.78962537604721 5.68908630344594 4.58953307558398 2.25179067902845 2.02612499439245 5.190292515389 2.0598444121804 1.39506413436078 0 3.44135699822434 8.64040384637721 1.37386442102432 3.19493940332319 2.25677526938236 6.10494650523115 0.996547609490096 14.4469105294713 4.78470496751262 6.56703001734635 5.14688233737282 5.83344659192546 2.75485512799617 1.21391737164458 3.17169564899017 3.65328784443223 5.4195954479493 5.58495158558591 4.13560153464913 7.62222108826169 5.84629641981298 5.97496714835486 3.2121634232204 6.11546341572584 14.8379039220761 5.6680255983291 3.13943443672116 1.30873374325215 4.52088071588052 6.85282508882595 4.42163079368914 2.11718951520724 4.68483503042495 3.77321570624729 5.3993644408436 3.74851652792352 5.42984155763783
"16" 7.07323393321824 1.1152900668607 2.39030549720368 3.25465405844274 2.63077082764488 4.98550091971893 4.50198477258298 3.27789696081874 2.75711542248288 4.2824068591309 5.46635745325387 2.09657981775078 5.25595532463379 2.10414151793623 3.44135699822434 0 5.30929791567974 3.25071776389504 1.17185972759212 5.58160228886594 2.68878061999835 2.84500611842614 17.8846234356705 4.26221220627068 3.15309309284561 2.4104683506826 6.16835691787071 1.59107470794396 4.06214934825822 4.85005185419176 2.32016497301252 6.16160031749181 4.95749917875979 3.08296972545176 4.8099648259794 2.78043427623406 6.92972565386678 3.64441078463486 3.24408541526952 18.2792275071347 3.77725632816333 2.17660787286631 4.70586203880694 1.7196330015126 3.54664195152781 1.056694430524 1.90546279019596 1.8559359631775 3.03326186541327 2.82635611979892 3.89268632463872 2.01599607576094
"17" 11.3008631149763 5.55132666760564 4.91543095384631 7.3766794418077 7.63781419050389 10.2749031815923 0.881333214295237 5.88781216541249 6.53819530126559 9.53140248726544 10.6194969837463 3.48814487433095 10.1609520120547 7.38972480602311 8.64040384637721 5.30929791567974 0 8.02258150893556 6.13601018037597 10.8552713903461 3.23643832190109 7.84420968755555 22.9200623662715 8.41386764466476 2.23378532602262 5.29200794773369 10.4329901985416 6.69912210050318 8.95323806428834 8.83000980395872 5.62169928044813 10.6936865158196 8.77708042372257 7.35876589894134 2.41686342504151 4.54609896846641 11.4810082714117 8.54990072790298 4.9880903279865 23.3768900641729 6.79231818130024 7.02556836016128 9.9424877323164 5.29488060358687 1.78766846398782 4.26071901036965 7.17045501482389 4.0646268754698 7.55465873933211 5.56509935617939 8.59263728346567 3.71767403962155
"18" 7.83051285464028 2.52050029592971 3.32887123538368 1.18496519387651 3.64849367516607 3.7764270589535 7.14648439315696 6.11827264496746 5.16576133122338 3.59924413637523 2.76282095439598 4.53783925344074 2.13838651951962 1.8401676235738 1.37386442102432 3.25071776389504 8.02258150893556 0 3.48555490521592 3.35143043966533 5.9016647851511 0.618774576902641 14.8979158795425 5.76844938562667 6.12512966697439 5.41451509841867 7.04893499724063 3.23317904194882 0.938261270535378 1.99333137903298 2.60018799868707 6.69371188693574 6.58024253509032 4.92097994733763 6.69478689792752 5.96698979349051 7.28849902160416 4.31706078191661 6.35036133618962 15.3583062120823 6.28989226392387 3.80982818436653 2.40167476756495 4.72490414348966 6.25693214781522 4.02966608600868 2.71410271989084 3.95999554089515 4.6147185897747 5.7494350801039 4.8300757071788 5.24148050505427
"19" 5.90147122922425 2.09551050566715 3.5235675867033 3.85907583643452 1.53576074030026 4.19402547385022 5.39086324331736 2.63365785329275 1.79079500072708 3.41273096234328 5.16342841147771 3.19168357715578 5.20830477240058 1.81853344836843 3.19493940332319 1.17185972759212 6.13601018037597 3.48555490521592 0 5.07318815824092 3.13872720127669 2.93714309069112 17.5276683431491 3.10551144760295 3.90783655222651 1.96719727537234 4.99649751117762 0.572012939082474 4.11117248497445 5.3441473763731 3.34033397046035 5.00023274598171 3.82529497629844 1.94170130960539 5.91033625841496 2.65564153860778 5.77347500131536 2.52533142003331 2.93092793794044 17.8707968863383 2.90070731145303 1.01350147359661 4.30832994407903 1.32615324078645 4.44702350303531 2.07324529759432 1.16079890060287 3.01787765146738 1.86380209469649 2.26961351013942 2.7332580754014 2.50118780700968
"20" 6.27764938148071 5.38225630576642 6.55767962300317 4.50599537952544 4.07508001267103 1.61883322254 10.0153247903783 7.22349292528627 6.02953810725816 2.28766161449396 0.994501469999099 7.43168199397673 2.14098510187492 3.47787326172934 2.25677526938236 5.58160228886594 10.8552713903461 3.35143043966533 5.07318815824092 0 8.16196455417847 3.20016725344339 12.4715465679814 5.51537616460844 8.73432723878005 6.88472691265351 5.78112308542956 4.53410796479118 2.58734503100942 4.4640238530675 5.86675004280537 5.15800451251031 6.20182042808571 5.3270706209137 9.87643124560855 7.68070975825247 5.44515587581512 3.92371807163497 7.83420082666832 12.7992577029491 6.954969508403 4.64719216289961 0.966165006193849 6.35506290029545 9.07067864246284 6.60533487619337 3.91241570606534 6.93793119179092 4.92462823020079 7.03935325861733 4.4044380232782 7.49579607704082
"21" 8.07685449964174 3.46181766876354 3.79587662124104 5.68629957449336 4.53899928885672 7.32852429960995 2.69316881870426 2.75216902261036 3.30186857322208 6.53224190195102 8.1299653264545 2.18602464757868 7.94277626645866 4.72855272441224 6.10494650523115 2.68878061999835 3.23643832190109 5.9016647851511 3.13872720127669 8.16196455417847 0 5.53009370758299 20.5500623628416 5.17898858966003 1.15538924210638 2.0631230605019 7.2023076376181 3.70858188689941 6.74329583383793 7.29977636390533 4.21818664836838 7.45783492581668 5.57090794624157 4.12831449521389 3.99591000802813 1.40821491333995 8.24478198033676 5.38629235512392 1.96472467009423 20.9272202226795 3.64467247263744 3.90290167259743 7.33393499591443 2.09213679116353 1.95496380159116 1.92836562084644 4.27655602425858 2.66548437387386 4.34246785212019 2.37302608133505 5.38487159483315 0.675376993084337
"22" 7.25138320806688 2.2928845103757 3.35770123377803 1.61766846103209 3.0297377867588 3.36993383527454 6.97847934056093 5.55995646645514 4.57674984355346 3.09483079957 2.78661305579285 4.36146775461229 2.41307028610866 1.229434130491 0.996547609490096 2.84500611842614 7.84420968755555 0.618774576902641 2.93714309069112 3.20016725344339 5.53009370758299 0 15.1169532209539 5.15010670110691 5.8549010902403 4.88979110947959 6.45718982749496 2.64521728910148 1.21988712670135 2.61197455317288 2.67082660627318 6.12284935457081 5.96189285113154 4.30742855190838 6.69052408001595 5.48574613095229 6.73740444321119 3.71074688269631 5.83908776002513 15.5469132646528 5.69780571730387 3.2022376748489 2.23452769003951 4.21164780923177 6.06126351799768 3.72010123124856 2.10500210915735 3.81900706718509 3.99753673878644 5.20675464539574 4.21923917236888 4.85965951055515
"23" 16.8079538619174 17.3937586976264 18.107820684196 15.6224957946463 16.5072936282278 13.6919078592978 22.0428194294385 19.6404382424685 18.4372491491615 14.5300960084453 12.4208856019162 19.4354784759237 12.7596208601664 15.8229972334963 14.4469105294713 17.8846234356705 22.9200623662715 14.8979158795425 17.5276683431491 12.4715465679814 20.5500623628416 15.1169532209539 0 17.5268935789991 20.9706504664353 19.3539222806041 16.8524394455583 17.0001743100398 13.9705303662749 14.3979553466622 17.3715062562594 16.1150478266553 18.0148706215081 17.6576556772613 21.3998222998907 20.1515966481098 15.8507537506257 16.1433707744163 20.2974158214459 0.909615340559928 19.256175266476 17.1042963953532 13.2286677975045 18.8236581561157 21.153293211057 18.8292619852701 16.3693551844719 18.8559104455166 17.2614872641895 19.4915715140751 16.5178289767909 19.8754597543792
"24" 2.92742776565461 5.17274623150221 6.62867789829013 6.54279280174873 2.12885390043992 3.97645605456548 7.83814769895868 2.72386540376117 1.88065805811234 3.22772626122106 6.11956650464159 6.11631622095359 6.71606607577438 3.96567786373707 4.78470496751262 4.26221220627068 8.41386764466476 5.76844938562667 3.10551144760295 5.51537616460844 5.17898858966003 5.15010670110691 17.5268935789991 0 6.26542362517249 3.12423916409438 2.03287373469185 2.88645701120591 5.98964735719828 7.76167915165492 6.40285740628394 2.31156866069683 0.811793168821665 1.189798941112 8.75892877787941 3.92781120492706 3.08534544740638 1.63471123375081 3.65635855214323 17.7172011850918 1.96266453399725 2.1906429129986 5.23024747167605 3.21150555508503 6.98411622118653 4.99569893023164 3.14618967046668 6.05877980157422 1.26818481784676 2.90522301181664 1.11590993844915 4.7816304043665
"25" 9.18103854545926 3.60466534810648 3.45106995044909 5.68587800986817 5.4041754606886 8.06977301896862 1.57279021113496 3.90635982006765 4.38530650022567 7.3126129529733 8.58021882597061 1.75656196479987 8.24222150154498 5.25647284458748 6.56703001734635 3.15309309284561 2.23378532602262 6.12512966697439 3.90783655222651 8.73432723878005 1.15538924210638 5.8549010902403 20.9706504664353 6.26542362517249 0 3.18222266211085 8.29671561373222 4.47406710746725 7.02623232816481 7.25558522513054 4.03026899694742 8.51490677998538 6.69625916459836 5.17014542062312 2.88170387896449 2.5633792233943 9.30468331487402 6.31930214340179 3.10960716648438 21.3894758984732 4.79561148900422 4.79228060223635 7.84974828423415 3.09041348366768 0.808070200684455 2.14670222035674 4.96652791450945 2.3604795293751 5.34409704246162 3.51743205299954 6.37662528014308 1.50047113546091
"26" 6.01377758824508 3.5203465730446 4.56438694234918 5.62755616128079 2.88963007208584 5.77497635602885 4.74700852185811 0.924143438869353 1.26476662144977 4.93656990342817 7.07629262940443 3.45728175561159 7.17359907442519 3.78379743348402 5.14688233737282 2.4104683506826 5.29200794773369 5.41451509841867 1.96719727537234 6.88472691265351 2.0631230605019 4.88979110947959 19.3539222806041 3.12423916409438 3.18222266211085 0 5.14123973838463 2.40373607973494 6.07582764102383 7.18889299770909 4.67160403865493 5.41958536196939 3.51417759375633 2.13869566748481 5.86233748566611 0.872735169514875 6.2024206578137 3.55160197261891 0.96890693010332 19.6617265427424 1.68529023016607 2.26296723586377 6.19589269216116 0.703471796284021 3.94151383390315 2.50801975287242 3.04968810905817 3.63752690020522 2.41881860207162 0.446248158272721 3.44776857109635 1.76340576828707
"27" 0.907836121206788 6.97307855301495 8.47378560408861 8.00129294953886 3.70406049130729 4.17191267491127 9.86920370752756 4.64090378332685 3.91143855228554 3.72986573306372 6.61133291839821 8.10596556456753 7.46846147531302 5.41622239987981 5.83344659192546 6.16835691787071 10.4329901985416 7.04893499724063 4.99649751117762 5.78112308542956 7.2023076376181 6.45718982749496 16.8524394455583 2.03287373469185 8.29671561373222 5.14123973838463 0 4.66315996713025 7.02830813307319 8.98990498327285 8.16017409389768 0.73871427556208 1.75045445338642 3.18505514962479 10.7732831104727 5.91623647129258 1.23234955512561 2.78414249987774 5.58475805045963 16.9438299735742 3.78076549795535 4.00319502814859 5.83682755876114 5.24212263387473 9.01690399201872 6.97786191880982 4.73530561155682 8.00475950535038 3.14279149374967 4.88798884795601 2.35195414357698 6.81448879187518
"28" 5.55833728679714 2.31320813773587 3.81103026042861 3.77334374877351 1.03998140789208 3.62223358227789 5.94459122076188 2.94939567738367 1.93278939258335 2.84190864187546 4.67423632089237 3.67502922433513 4.80154650651492 1.44263014957235 2.75485512799617 1.59107470794396 6.69912210050318 3.23317904194882 0.572012939082474 4.53410796479118 3.70858188689941 2.64521728910148 17.0001743100398 2.88645701120591 4.47406710746725 2.40373607973494 4.66315996713025 0 3.76008334107135 5.16771072843882 3.52488278582175 4.59971537245874 3.65710832419706 1.8098538292074 6.39446880905283 3.15577866280573 5.35795831778008 2.05524833698179 3.37197826455754 17.333206275139 3.05681249035302 0.696208447794102 3.80083634179715 1.82410747026364 4.99682128766926 2.57913032366012 0.6459593627315 3.44086996234453 1.61867270688124 2.64464211615024 2.33743710135741 3.07314903120805
"29" 7.74531099352855 3.42831387778343 4.25904036121836 1.95943465878292 3.94531497692091 3.34161735622699 8.07858252217332 6.70589160426274 5.66617926458154 3.3742208569637 1.87472304855633 5.46614065159666 1.21613993477029 2.31826093599752 1.21391737164458 4.06214934825822 8.95323806428834 0.938261270535378 4.11117248497445 2.58734503100942 6.74329583383793 1.21988712670135 13.9705303662749 5.98964735719828 7.02623232816481 6.07582764102383 7.02830813307319 3.76008334107135 0 2.05327750593262 3.52580327780829 6.58793631363427 6.79285949717761 5.28873695419731 7.62478384186183 6.69578536275139 7.10773317381816 4.4258627921197 7.03294212053892 14.4246149020172 6.77064599942994 4.23978443723452 1.70770324016137 5.40816583854791 7.18284650401782 4.90842007852266 3.16166404050042 4.89352042881287 4.94130679976211 6.37437668367741 4.96175907925727 6.07467661095509
"30" 9.74177441282404 3.85733884934871 3.91845307061045 1.61652634640431 5.64121862482653 5.39218858559554 7.95503466810578 7.96250977178682 7.08747183571079 5.40526530187263 3.55999174209043 5.51844005460737 2.43778770777147 3.82197430893723 3.17169564899017 4.85005185419176 8.83000980395872 1.99333137903298 5.3441473763731 4.4640238530675 7.29977636390533 2.61197455317288 14.3979553466622 7.76167915165492 7.25558522513054 7.18889299770909 8.98990498327285 5.16771072843882 2.05327750593262 0 3.24403715913851 8.59112381756441 8.57346949143819 6.89936804124683 7.04142499280989 7.63043129861453 9.13901686859452 6.2923831549213 8.07971845050981 14.9564561005856 8.21365460615001 5.7775423185427 3.69840281699679 6.48604056546718 7.18117069384343 5.37181050950752 4.6889743081568 4.90561783760167 6.6023663004601 7.56066244515609 6.81217901821025 6.68786200500827
"31" 9.04167640391703 1.24579131127589 0.739524557263106 1.75949887856366 4.45824323015011 5.91051690693697 4.74146633357937 5.57012983616382 5.06116824409666 5.44996581340956 5.35906834597637 2.28032942835908 4.6745860877569 2.97655559657034 3.65328784443223 2.32016497301252 5.62169928044813 2.60018799868707 3.34033397046035 5.86675004280537 4.21818664836838 2.67082660627318 17.3715062562594 6.40285740628394 4.03026899694742 4.67160403865493 8.16017409389768 3.52488278582175 3.52580327780829 3.24403715913851 0 8.01895690721023 7.15229802194063 5.27158297182862 4.0998763932405 4.85728945754561 8.73726109767769 5.42966242521839 5.40065674102347 17.8670979671955 6.09731982668662 4.21597473617417 4.90061483454215 4.00869840860373 3.94007375049968 2.35984457079697 3.44859964461763 1.67028665392818 5.13581627390814 5.10536403720039 5.81010296184868 3.68054265782862
"32" 1.1603882993147 6.87425382719927 8.39049255847901 7.70578012304648 3.58441852992531 3.571177748688 10.0850951006635 5.0248420448041 4.15948822244891 3.22899816718806 6.02555204291649 8.17202532441026 6.9368850148159 5.16586840749907 5.4195954479493 6.16160031749181 10.6936865158196 6.69371188693574 5.00023274598171 5.15800451251031 7.45783492581668 6.12284935457081 16.1150478266553 2.31156866069683 8.51490677998538 5.41958536196939 0.73871427556208 4.59971537245874 6.58793631363427 8.59112381756441 8.01895690721023 0 2.26549208093123 3.3452717473301 10.8730494770508 6.23684085594997 0.790314558328707 2.58982474556187 5.96295148178921 16.2099619389239 4.21233955188981 3.98733386396193 5.29218138788231 5.4277943461809 9.20298794043779 7.04214579349354 4.57035770318943 8.01604858118271 3.21400992317755 5.21631650364904 2.26892486528944 7.01743048881952
